meal_id,user_id,meal_type,meal_time,carbs (g),protein (g),fat (g),fiber (g),sugar (g)
U8_D22_Dinner,8,Dinner,19:30:00,33.63168627861586,26.42061853501034,23.962666520773137,14.878105588447381,21.974289978319323
U8_D22_Snack,8,Snack,10:00:00,72.12701658378069,,15.26170880413722,10.064170377119652,7.124828203708509
U8_D23_Breakfast,8,Breakfast,03:00:00,65.54620929885911,,9.98801549904231,3.6472415031225953,24.162622745664148
U8_D23_Lunch,8,Lunch,12:30:00,92.92536051119075,28.609384795742674,23.914492089981703,8.02966977428308,25.305385589755918
U8_D23_Dinner,8,Dinner,19:00:00,42.199192282461084,10.267097128884549,5.573538738583896,5.7141116361149855,28.354653843017665
U8_D23_Snack,8,Snack,21:30:00,98.9578681139024,16.6786147911201,22.700110902917537,10.034280388535286,27.712891880067637
U8_D24_Breakfast,8,Breakfast,07:30:00,93.95469597240374,37.60241469410042,6.825834984577992,13.588518761309535,9.429696393577142
U8_D24_Lunch,8,Lunch,14:00:00,71.37340259536626,29.84439169143524,12.807652934345501,9.818685791338632,10.280635737459535
U8_D24_Dinner,8,Dinner,19:30:00,20.37126223602547,15.170609751039247,22.875369097195374,4.720626338857951,14.811019392150882
U8_D24_Snack,8,Snack,10:00:00,43.21000539053039,16.683018379392728,8.692502013042358,9.339491657624116,7.466145138084403
U8_D25_Breakfast,8,Breakfast,03:00:00,,18.54996301898518,7.643473207474334,3.4167722700812475,19.043975944455504
U8_D25_Lunch,8,Lunch,14:00:00,46.1810368114603,16.83221790991979,6.176914586984612,7.765712038605076,6.9056126515699185
U8_D25_Dinner,8,Dinner,23:30:00,28.27490665620249,28.283326988574206,18.40535362910187,13.995623683189578,28.27119517902774
U8_D25_Snack,8,Snack,18:00:00,66.73141497400763,14.214694259810416,12.180887108699112,,27.989401585543803
U8_D26_Breakfast,8,Breakfast,07:30:00,67.33622894860746,11.727100283097975,20.572191019300618,12.701322637520997,19.455333622531885
U8_D26_Lunch,8,Lunch,13:30:00,47.38126156766772,16.07768073513411,21.938976560472526,11.680195222920513,23.18357462969895
U8_D26_Dinner,8,Dinner,19:30:00,30.51790334080101,16.769327662020395,20.46754405450428,12.34863417905856,29.04590034391891
U8_D26_Snack,8,Snack,18:00:00,24.02988911148821,30.287466146810033,7.659870585047983,10.059312517500562,25.052181610615804
U8_D27_Breakfast,8,Breakfast,08:00:00,85.12168337985514,35.3609739346373,23.076047485804377,13.908043323527666,22.407767151430235
U8_D27_Lunch,8,Lunch,17:00:00,83.15052820502358,32.439187387966584,9.170238175375644,10.335543159440933,
U8_D27_Dinner,8,Dinner,20:00:00,88.84048057895066,22.116030683639547,18.142128915614975,9.406310153903155,8.94076844072799
U8_D27_Snack,8,Snack,18:00:00,32.9188518044504,31.661077934248276,15.552766459796075,3.7549737435185997,20.36747481255872
U8_D28_Breakfast,8,Breakfast,08:00:00,36.81724400295089,25.001859057087316,6.204886660903462,12.45523321583482,7.59987841523317
U8_D28_Lunch,8,Lunch,13:00:00,80.16816399489696,34.860082608737656,14.129924961511282,,13.47412895811998
U8_D28_Dinner,8,Dinner,20:00:00,21.085384522352292,14.73712284308882,11.127924796536817,8.859009497132014,22.315448823881184
U8_D28_Snack,8,Snack,22:45:00,98.17631839359764,12.21558835107021,14.26510249864963,14.038363172467545,
U8_D29_Breakfast,8,Breakfast,08:00:00,68.2436956673078,16.16862366736349,13.31000070848648,12.167258373208982,19.696055732718197
U8_D29_Lunch,8,Lunch,13:00:00,29.808812769405286,18.91976354975747,13.623049680273688,10.592687522578974,14.03016103714614
U8_D29_Dinner,8,Dinner,20:30:00,55.085486526285436,26.285606419918494,8.65862417839397,,17.807811435844787
U8_D29_Snack,8,Snack,10:00:00,72.15924360395823,22.26401433610093,10.535126312267067,11.94352791146708,22.367054185252016
U9_D0_Breakfast,9,Breakfast,03:00:00,43.85145498867489,30.457872744189928,22.677288893418293,3.89471708430021,22.870425065707366
U9_D0_Lunch,9,Lunch,17:00:00,20.427560273752007,30.139851270171274,15.612537041970675,4.8377643460960575,5.696850577129332
U9_D0_Dinner,9,Dinner,20:30:00,74.00096293320495,39.98572602989637,6.966522768376969,9.899814180742451,25.08576093559707
U9_D0_Snack,9,Snack,16:00:00,26.956193066320537,17.25958499893784,9.97445607816918,8.381836300000728,6.248331289808307
U9_D1_Breakfast,9,Breakfast,03:00:00,51.31185437836023,32.25438702676923,13.5138123853193,8.067219137320926,29.02630367680322
U9_D1_Lunch,9,Lunch,12:30:00,52.54439466399325,28.093031351058926,16.21127423255992,3.984802249325111,8.742872749422997
U9_D1_Dinner,9,Dinner,23:30:00,27.35695116021735,13.446098751703843,15.186294920536698,3.5982493573524446,28.628587057058585
U9_D1_Snack,9,Snack,18:00:00,30.942349142634527,24.085152510749666,20.213327766799914,6.057885705342546,19.998190222965196
U9_D2_Breakfast,9,Breakfast,08:00:00,64.69404768600728,21.750785087707577,22.415921959234268,14.143226534247857,27.942687742330378
U9_D2_Lunch,9,Lunch,14:00:00,29.53028104046986,11.756124187421912,13.10525724668638,8.271143770513323,13.839238019019213
U9_D2_Dinner,9,Dinner,19:00:00,,19.201368818632854,11.693235883090356,3.236128519191787,28.9568244981163
U9_D2_Snack,9,Snack,10:00:00,26.549353162284454,27.37612032620791,9.088041017050031,14.750732030139346,18.558577286380064
U9_D3_Breakfast,9,Breakfast,03:00:00,44.66529644661571,13.525699421001146,12.262468282539022,3.2598475894752665,9.794575036113727
U9_D3_Lunch,9,Lunch,17:00:00,62.94544839426312,22.524200789635458,16.0715557566801,14.396878079632353,22.740602338333996
U9_D3_Dinner,9,Dinner,20:30:00,71.76476047459926,36.68915329826069,7.310863683608122,6.62013081401865,5.583086894978011
U9_D3_Snack,9,Snack,10:00:00,29.26658681896427,31.414724387908528,22.10672864816718,7.468603392584816,25.91566242999572
U9_D4_Breakfast,9,Breakfast,09:00:00,26.395855465555496,16.414054978611137,19.624099004412052,7.64407405564973,16.722089597290335
U9_D4_Lunch,9,Lunch,14:00:00,75.5713735538124,27.69517357728012,13.014420402014025,8.239863594082916,11.286373008336962
U9_D4_Dinner,9,Dinner,19:30:00,59.92617188045966,34.636090986130206,5.432244286161161,4.611681709216381,9.145837134104891
U9_D4_Snack,9,Snack,10:00:00,64.97048945309356,32.99033044183468,14.942790512332042,13.257859017956525,21.835883458368325
U9_D5_Breakfast,9,Breakfast,03:00:00,51.3050994940516,20.92114168267684,17.190530654781075,10.21865887038649,7.011923826785117
U9_D5_Lunch,9,Lunch,14:00:00,,35.25755848766854,16.178839116117594,6.6782154020498385,9.75400962480754
U9_D5_Dinner,9,Dinner,23:30:00,98.93924006803334,25.833934121183525,5.158883794331466,,14.07531667084824
U9_D5_Snack,9,Snack,16:00:00,56.692881951413234,32.331823457083644,12.709389245532108,11.430313153385455,19.001746199902108
U9_D6_Breakfast,9,Breakfast,03:00:00,54.02211023664212,25.27273174720372,23.785465757889867,12.648906818674353,29.994132936374854
U9_D6_Lunch,9,Lunch,14:00:00,48.20415528798918,28.514703143223812,21.43835294244298,13.175802044024813,23.99404438916119
U9_D6_Dinner,9,Dinner,23:30:00,93.28822950614753,15.243233499183017,21.16982145236599,11.238655128615722,9.922345369001565
U9_D6_Snack,9,Snack,22:45:00,61.36217899035774,16.309581896439006,18.140349542172586,13.973510320249813,19.0949514046815
U9_D7_Breakfast,9,Breakfast,08:00:00,26.35323811176871,19.129669716413574,15.319131875421345,7.728295431055846,19.419782775389614
U9_D7_Lunch,9,Lunch,13:30:00,45.125387329999704,17.905360296001177,9.741367400061582,12.398042169200231,13.285893385660156
U9_D7_Dinner,9,Dinner,23:30:00,,13.970633351144683,21.55261885752223,10.033394333906813,5.650890736805393
U9_D7_Snack,9,Snack,16:00:00,38.249957058051166,21.882761699229793,13.659187602940202,13.8718151310603,24.271117550685343
U9_D8_Breakfast,9,Breakfast,07:30:00,40.74327217302981,38.50698997505686,9.591068891768955,,14.830256899510688
U9_D8_Lunch,9,Lunch,12:30:00,31.257327627761143,37.635327174544926,18.69874682913286,11.053922133241258,20.15639329237669
U9_D8_Dinner,9,Dinner,19:30:00,33.092301433336225,26.656509312230536,18.87363870270226,14.159764889667011,9.762615979620136
U9_D8_Snack,9,Snack,16:00:00,59.59861981013492,39.258968159602176,10.095861557429489,6.071338428639491,12.365635154113452
U9_D9_Breakfast,9,Breakfast,03:00:00,42.37148690164233,,12.17477742825263,7.284622311175029,10.316103253377324
U9_D9_Lunch,9,Lunch,14:00:00,69.43395078233443,37.41925831468389,19.397345274850082,5.050332303756454,24.519925555628532
U9_D9_Dinner,9,Dinner,23:30:00,46.08234060493394,39.631296533921045,9.575717374575838,10.413846559534692,14.916801157760752
U9_D9_Snack,9,Snack,10:00:00,22.771073504650108,23.670636031042832,21.73702717315114,8.626049954159889,7.172228069822523
U9_D10_Breakfast,9,Breakfast,08:30:00,21.398173110101652,26.357422325306135,11.486782381173962,7.993620096642128,19.96473939275217
U9_D10_Lunch,9,Lunch,12:30:00,85.2844356529406,18.869434008297276,5.214668068844544,7.33047176979235,25.255678922005018
U9_D10_Dinner,9,Dinner,23:30:00,95.07192691779932,33.17369501977643,6.82774425276734,13.261467510120372,25.039691560846222
U9_D10_Snack,9,Snack,18:00:00,50.77177479515378,18.977515198103575,23.014148620306422,10.992969693719246,26.177501304709857
U9_D11_Breakfast,9,Breakfast,09:00:00,56.273927377822744,19.66899189394031,12.598560002826423,8.778520613368068,5.074471649865057
U9_D11_Lunch,9,Lunch,17:00:00,92.40276689979174,22.996510118679126,13.144620295153954,14.239559837505867,22.081739174639875
U9_D11_Dinner,9,Dinner,20:00:00,62.13686521761378,36.92130028158434,22.449089058521295,10.36117757583379,7.86253249415517
U9_D11_Snack,9,Snack,18:00:00,62.04618882933184,27.48951461833095,6.591989039868775,11.065803070421914,13.125642179704911
U9_D12_Breakfast,9,Breakfast,08:00:00,25.459031621420152,25.23318658718504,10.326807484075434,10.656926408788808,29.357402750294828
U9_D12_Lunch,9,Lunch,17:00:00,79.46580986260571,26.35828738724561,22.456669242979817,14.866319336027187,7.818706926408495
U9_D12_Dinner,9,Dinner,20:30:00,40.421745448447126,13.795542692395522,15.05588482197297,9.351553982231938,11.607517026529338
U9_D12_Snack,9,Snack,18:00:00,36.265656612625044,23.821023715569517,9.756972420195616,4.962183819831072,13.050731855620526
U9_D13_Breakfast,9,Breakfast,08:00:00,55.32388359933606,33.69000451808403,22.17801988611808,13.108164820992393,13.678705986193833
U9_D13_Lunch,9,Lunch,14:00:00,80.68403828289075,27.94080227121854,19.64084321990125,8.341810005085748,
U9_D13_Dinner,9,Dinner,23:30:00,40.784532001749966,20.16745008746386,16.466740589454382,3.305260641847855,10.10679039979167
U9_D13_Snack,9,Snack,16:00:00,91.62589090815283,24.290322629921313,13.058310937401183,14.701205020511392,18.76003963881483
U9_D14_Breakfast,9,Breakfast,09:00:00,32.717608165593866,17.259759537317233,19.84623122053641,13.343128120508267,22.686642619486527
U9_D14_Lunch,9,Lunch,14:00:00,,15.100762620016535,22.73603404263014,11.262456840647888,11.54410698183078
U9_D14_Dinner,9,Dinner,20:30:00,,31.90197773241984,18.433308550508567,10.174411457976417,10.207880693101892
U9_D14_Snack,9,Snack,21:30:00,42.882065579843164,10.871673733016051,18.197794571969055,4.328099233171681,28.467139129320113
U9_D15_Breakfast,9,Breakfast,08:30:00,24.659776752236482,19.76524733740741,14.501994325763587,12.04929810363916,27.031835861010695
U9_D15_Lunch,9,Lunch,17:00:00,,37.26004320457173,21.524270715109274,14.069387873270097,9.986026770168733
U9_D15_Dinner,9,Dinner,23:30:00,41.64502006613318,33.99903416413774,22.725725522322495,4.417625356319462,24.316402005197588
U9_D15_Snack,9,Snack,18:00:00,42.48258064193241,18.72294396923335,21.435395437341253,,7.066618262486925
U9_D16_Breakfast,9,Breakfast,03:00:00,87.36854853344737,,24.610180628094753,,23.922054176232596
U9_D16_Lunch,9,Lunch,13:00:00,34.178982926435935,10.980515980650098,12.672088082039627,5.412162604258168,9.387618782791384
U9_D16_Dinner,9,Dinner,19:30:00,46.60130752070625,28.23672954799064,13.183283023824007,7.994887447098822,10.310118641912528
U9_D16_Snack,9,Snack,21:30:00,51.16633938723355,37.93744935913351,24.489273411858456,13.409025559645329,22.244393629653477
U9_D17_Breakfast,9,Breakfast,08:30:00,87.46996104014775,16.01045718709675,17.467316026767318,12.202617068234783,13.925861551067497
U9_D17_Lunch,9,Lunch,13:00:00,89.4871153149713,39.304125789503175,13.311941888921723,3.2151174992850406,14.824382500768975
U9_D17_Dinner,9,Dinner,20:30:00,72.11174418493435,18.709660215115612,18.68479541876105,4.129141753745944,29.88276827417916
U9_D17_Snack,9,Snack,10:00:00,95.26866523149062,33.77700689144115,15.228954592125657,7.7075816704645845,5.515645148077234
U9_D18_Breakfast,9,Breakfast,07:30:00,96.0305868638724,38.416045650460305,5.758574140317485,14.753371038356967,19.840342242237735
U9_D18_Lunch,9,Lunch,17:00:00,65.55757835137582,37.77143329071849,11.808155641416375,8.398372496834416,18.02121366485578
U9_D18_Dinner,9,Dinner,20:30:00,88.75022422023542,33.453069766330756,10.139858495018698,9.95040898065736,25.199343320042342
U9_D18_Snack,9,Snack,21:30:00,46.63569623822247,13.739373515923912,14.701038230822853,,17.220549383000698
U9_D19_Breakfast,9,Breakfast,09:00:00,72.44760448339093,27.447979211850946,13.256294840074286,14.155903732035325,21.802504879209444
U9_D19_Lunch,9,Lunch,14:00:00,90.90711921091938,13.337072268783952,12.1557207124318,10.003595471571654,9.04081860932493
U9_D19_Dinner,9,Dinner,20:30:00,43.75547114133247,16.755955088412637,22.492016195716957,4.421488961229464,17.927960908181472
U9_D19_Snack,9,Snack,16:00:00,82.32033389801387,27.3669060663006,16.400594308767317,12.184138078473389,16.621967807445966
U9_D20_Breakfast,9,Breakfast,03:00:00,43.182019724622414,38.78831520606334,15.62450849159826,11.84511837004254,21.76174934436506
U9_D20_Lunch,9,Lunch,14:00:00,91.87181686616336,14.883912383215993,11.54592830372313,10.265221432588698,9.228079356804724
U9_D20_Dinner,9,Dinner,23:30:00,53.94390759021647,38.90540588231797,21.64387797534095,13.514563462418833,5.232813752593922
U9_D20_Snack,9,Snack,18:00:00,98.60239431663229,24.693696847192836,13.165736828346393,11.847199341880934,23.404814044844915
U9_D21_Breakfast,9,Breakfast,03:00:00,23.320699174014365,26.302581098393844,21.14991188624475,8.636476689659334,16.288703088786505
U9_D21_Lunch,9,Lunch,17:00:00,28.72020523035772,39.60556192633431,14.146369091443754,13.148178943935843,6.292661092818989
U9_D21_Dinner,9,Dinner,19:30:00,24.035193457085356,10.532335655690101,14.877635931360714,6.059231118549986,20.471189807557053
U9_D21_Snack,9,Snack,16:00:00,56.84856302089419,14.946020186901155,17.945032835797758,9.06874928259131,18.4860768749038
U9_D22_Breakfast,9,Breakfast,03:00:00,81.51389488337776,30.84800945802506,9.886803700141293,4.35375051571502,11.004056725693708
U9_D22_Lunch,9,Lunch,13:00:00,31.412970828535826,11.652884717412215,11.236843816306397,3.0685003663043666,5.347985017578961
U9_D22_Dinner,9,Dinner,20:30:00,37.41892017677695,35.230796651551444,16.384642565729383,10.235024726695919,22.51545351590677
U9_D22_Snack,9,Snack,18:00:00,23.21006565954601,24.676757977412734,22.86557383819553,7.889948443731742,29.510853039987996
U9_D23_Breakfast,9,Breakfast,08:30:00,61.95401604618824,31.812204952732152,17.795763520841955,10.07878902383846,12.025384101237112
U9_D23_Lunch,9,Lunch,13:30:00,47.73960741623423,27.390888824030252,21.616236856921784,5.126254013814041,23.69349568266726
U9_D23_Dinner,9,Dinner,19:30:00,52.22305390353861,25.803660520572365,22.716198731128753,13.132323467547394,10.923012950971486
U9_D23_Snack,9,Snack,18:00:00,69.82547247397602,21.68974224667264,19.36404403933635,8.289059413947754,9.698134399603092
U9_D24_Breakfast,9,Breakfast,09:00:00,74.06787037039858,38.248677311900536,19.376672097229367,5.229494260586554,9.155193817345973
U9_D24_Lunch,9,Lunch,12:30:00,31.2764066153159,11.606476269767441,6.6447521639966585,8.873187951809435,27.26809649457735
U9_D24_Dinner,9,Dinner,20:30:00,58.706117018735995,33.48144030210922,17.099419943585428,11.416573974651026,10.789585065376171
U9_D24_Snack,9,Snack,22:45:00,34.55928647180269,10.207865995899244,10.23444224489335,7.158602155167486,24.471267851234973
U9_D25_Breakfast,9,Breakfast,07:30:00,24.527047472340506,16.66193664010899,24.200705027308405,10.612875544744533,9.55227487297951
U9_D25_Lunch,9,Lunch,12:30:00,26.020476068342244,24.294709114675793,14.041933033585332,13.933848903903879,7.136687982201469
U9_D25_Dinner,9,Dinner,23:30:00,76.80101987530469,14.826111639661397,15.637220119068992,4.295192119144085,
U9_D25_Snack,9,Snack,18:00:00,32.50712223741295,30.433181972454474,6.85642430135217,3.1694953507127455,29.239549687814073
U9_D26_Breakfast,9,Breakfast,08:30:00,95.673676446155,38.400290558497254,13.127331933418866,9.904321011136894,25.45037969444571
U9_D26_Lunch,9,Lunch,12:30:00,44.26631614044499,38.70208023569556,6.43349542391964,5.8241175217101375,8.144375042036106
U9_D26_Dinner,9,Dinner,19:00:00,93.70535506643179,23.316884047088564,16.64569993209359,3.2704513551627272,20.23976055428279
U9_D26_Snack,9,Snack,22:45:00,44.94532433549835,38.71026502375311,20.039847111548234,10.123974806690205,15.329128580486714
U9_D27_Breakfast,9,Breakfast,08:30:00,90.37984742512309,35.66355462522003,13.114832294834617,10.031721815302355,15.706623024418244
U9_D27_Lunch,9,Lunch,13:00:00,59.7840182744858,23.339795642118965,21.15363056577491,9.799049326017045,6.288347676525062
U9_D27_Dinner,9,Dinner,20:00:00,72.08151807403564,10.35079193364884,11.088061268738416,5.589454178017772,17.839287703487372
U9_D27_Snack,9,Snack,16:00:00,73.09919422238744,17.49031066103863,17.727049459075033,8.980059001154322,14.326948630376448
U9_D28_Breakfast,9,Breakfast,09:00:00,46.41063051621346,14.936315065192861,5.1613912220274205,6.974963228224732,15.700922457533196
U9_D28_Lunch,9,Lunch,12:30:00,88.27689113670688,17.203414080425574,11.989133304846689,9.113321286622782,17.624298298543412
U9_D28_Dinner,9,Dinner,19:00:00,34.51391274624725,17.755006391728525,19.923553314714944,12.05762530432612,15.402263683635432
U9_D28_Snack,9,Snack,21:30:00,64.57681370830929,33.37001323517782,8.734107230028068,5.400354228639785,13.631907366243654
U9_D29_Breakfast,9,Breakfast,09:00:00,25.97941960221103,36.939081187241555,21.194029698240936,11.993206318996291,8.850133878738621
U9_D29_Lunch,9,Lunch,12:30:00,63.68715639464102,20.100083107755797,13.4230952393657,12.675473468957243,16.11095940848317
U9_D29_Dinner,9,Dinner,19:00:00,85.73001089846477,14.361864450666136,17.28378142466013,7.403336575851268,28.074360882330513
U9_D29_Snack,9,Snack,16:00:00,,30.245183666740264,19.41881966635772,11.580743916145048,26.02269637576245
U10_D0_Breakfast,10,Breakfast,09:00:00,50.371306665928124,33.260477912701575,8.054738756712524,4.144271812860575,11.519929958997603
U10_D0_Lunch,10,Lunch,13:00:00,64.69391564114233,18.288916374849645,15.069623527648874,5.102508234769861,6.21152026828511
U10_D0_Dinner,10,Dinner,20:00:00,90.60523878498185,33.012457850335416,11.094962239097061,6.531138914032599,25.50264817018472
U10_D0_Snack,10,Snack,21:30:00,88.18620218912328,31.566525436441257,15.1770027862358,,26.41970327991525
U10_D1_Breakfast,10,Breakfast,08:00:00,72.01858480010969,14.550502988287903,11.391789526018755,,25.095748095595635
U10_D1_Lunch,10,Lunch,17:00:00,98.3005714430354,26.238331263459482,11.276634648370989,5.79160614438973,16.276207960775274
U10_D1_Dinner,10,Dinner,23:30:00,,21.346720323261977,15.758231691715643,9.812258628462583,13.88615792100407
U10_D1_Snack,10,Snack,21:30:00,22.120539973779394,14.645506981477578,23.140915713155856,8.935540570503452,24.71401441685458
U10_D2_Breakfast,10,Breakfast,03:00:00,25.626597602170136,,12.431941365590863,5.084656791122601,11.967761408635948
U10_D2_Lunch,10,Lunch,17:00:00,66.87637680084816,23.41391902332166,14.209607085111971,11.501923694205002,6.400344501661929
U10_D2_Dinner,10,Dinner,20:30:00,90.28122046100465,32.716442790449946,9.456841779404998,13.092807857050675,11.612567328686957
U10_D2_Snack,10,Snack,16:00:00,30.26730002217861,28.21422006061722,6.187578921879404,6.450722835360395,6.183939537436779
U10_D3_Breakfast,10,Breakfast,03:00:00,45.29263452622203,34.34761424063437,5.353800639406787,12.500872248577695,22.100523600749344
U10_D3_Lunch,10,Lunch,14:00:00,91.27779635017792,31.13265221260789,16.538367506883226,4.089383933159159,7.888702689649216
U10_D3_Dinner,10,Dinner,20:30:00,59.85501872488244,29.519063618953567,23.668198647900883,6.574643105128146,7.040252511743762
U10_D3_Snack,10,Snack,22:45:00,31.17600235345509,20.162965045643546,14.394129192937203,9.796027526392862,
U10_D4_Breakfast,10,Breakfast,08:30:00,79.31721225017188,27.81244894702949,5.3547618789618845,3.5552354882801467,5.6091539612533
U10_D4_Lunch,10,Lunch,13:30:00,,35.87579482433795,15.051713986926972,9.870344262005702,15.328349754324357
U10_D4_Dinner,10,Dinner,20:00:00,59.01171458671697,32.78291351779359,16.37849878661021,14.133181191051449,18.809299059789502
U10_D4_Snack,10,Snack,18:00:00,59.20776758407086,15.632640619928274,17.87851182113822,11.560926895544512,18.378210828717844
U10_D5_Breakfast,10,Breakfast,03:00:00,36.54119223639532,,17.029378965397434,7.026271850751808,27.930373490985918
U10_D5_Lunch,10,Lunch,14:00:00,66.02593325262126,15.272611772907911,11.528501935337005,6.374289257010564,12.822044417145813
U10_D5_Dinner,10,Dinner,20:30:00,20.55853532945285,28.118874444532448,19.17897037254489,11.841833378719164,17.49559329932689
U10_D5_Snack,10,Snack,10:00:00,34.62128137015398,23.16888231162279,7.567825236733691,5.626509352326519,12.173201394043353
U10_D6_Breakfast,10,Breakfast,08:30:00,49.73685645285441,11.467461096877429,16.139156399669936,8.05309136335418,23.720542657311235
U10_D6_Lunch,10,Lunch,13:00:00,67.4962724933585,32.794354357076706,23.132110699787532,11.222801311003034,
U10_D6_Dinner,10,Dinner,20:00:00,40.920463707602046,13.476181421200323,10.857814528403118,5.501271503559278,13.858460997821657
U10_D6_Snack,10,Snack,21:30:00,93.31933451531467,30.060277890737886,18.1634745049169,11.355608890257196,23.665184849859905
U10_D7_Breakfast,10,Breakfast,08:00:00,43.99128945542279,15.320297175463871,24.87130270378659,9.144774906086841,13.61814997764673
U10_D7_Lunch,10,Lunch,12:30:00,28.44921195715557,14.91623197198101,13.875200577585945,10.109774115664582,6.417067682356593
U10_D7_Dinner,10,Dinner,19:30:00,61.30002435539388,30.1189053941622,23.57277705073719,8.548204616300039,25.66558875297507
U10_D7_Snack,10,Snack,22:45:00,66.13898965188457,27.03972233507137,13.326650021300058,4.909740572042689,19.06562744532009
U10_D8_Breakfast,10,Breakfast,08:00:00,63.27868717742295,15.632944988154756,20.753182005997,9.178857491154897,28.257158744812223
U10_D8_Lunch,10,Lunch,12:30:00,62.60342132355135,,6.9229428512074875,11.571696546573802,16.880274494336
U10_D8_Dinner,10,Dinner,20:00:00,51.29065154847265,11.371089354531026,8.269787972548022,3.920917839525981,21.72470123425068
U10_D8_Snack,10,Snack,10:00:00,36.02331444732548,29.409837881418593,14.092324968539183,14.419676592373522,27.97148693129253
U10_D9_Breakfast,10,Breakfast,08:00:00,85.14234546097113,11.635118163995342,23.512300787677468,11.829569183289724,22.561549841682403
U10_D9_Lunch,10,Lunch,12:30:00,51.24750975937691,36.07424430194679,19.804401424399053,,5.77841635608023
U10_D9_Dinner,10,Dinner,23:30:00,40.57225549887272,18.62219782110521,24.300680146919852,10.174137243154796,13.274336547428938
U10_D9_Snack,10,Snack,16:00:00,51.80860589115309,25.893308705404387,13.200179972333938,14.604986168018717,27.489451115119017
U10_D10_Breakfast,10,Breakfast,08:30:00,99.89873347574822,28.12755000271246,8.512062786114182,5.614835670700028,18.68862045878984
U10_D10_Lunch,10,Lunch,13:30:00,20.985442691545853,16.225805705991032,10.854539086670233,7.253691487907535,29.24469711180841
U10_D10_Dinner,10,Dinner,19:00:00,83.51751348918792,16.77178123416764,18.427249970058618,7.893592146449141,
U10_D10_Snack,10,Snack,21:30:00,31.518604949921833,33.597436323344525,7.936984282973352,4.03789145970293,6.666692841524703
U10_D11_Breakfast,10,Breakfast,09:00:00,72.02973367581258,37.26224408279438,5.12919131660839,8.31016012722429,23.208131414824265
U10_D11_Lunch,10,Lunch,12:30:00,89.86111869606292,12.545282697823847,19.195010461734896,3.6506326380676475,20.14933557501089
U10_D11_Dinner,10,Dinner,20:30:00,,31.677195866399718,24.923190364121158,,5.80737352481752
U10_D11_Snack,10,Snack,18:00:00,69.51198709447553,23.764484420715274,12.210727737870018,7.810795813532906,22.236203001553456
U10_D12_Breakfast,10,Breakfast,08:00:00,90.04823387001963,,24.459771773642892,4.168827841934281,26.526174574943667
U10_D12_Lunch,10,Lunch,13:30:00,65.9232477264976,10.40310885295278,8.243568469020026,9.938344843359141,5.353744634910838
U10_D12_Dinner,10,Dinner,20:30:00,86.01116741836614,21.903769436229584,9.237641545912878,5.272316178802042,19.61810744664328
U10_D12_Snack,10,Snack,18:00:00,51.029403939998474,32.88099005202702,23.562545032983348,10.901526905276103,17.54228864234721
U10_D13_Breakfast,10,Breakfast,08:30:00,61.77894787670184,18.845510657739077,5.775649590304768,13.305342007027445,
U10_D13_Lunch,10,Lunch,14:00:00,30.747286066163014,,15.632693580222005,11.467021922985206,6.572616485789247
U10_D13_Dinner,10,Dinner,19:30:00,23.6940164682401,17.668033918794194,16.834130823872613,12.067557166870694,26.5953701995105
U10_D13_Snack,10,Snack,18:00:00,96.00484704085659,13.557973621673842,9.424469184276925,6.426506104329407,5.002313249122604
U10_D14_Breakfast,10,Breakfast,09:00:00,89.5775235423742,39.74306219932093,24.68578323588598,10.982659749726004,26.423093229145472
U10_D14_Lunch,10,Lunch,14:00:00,39.66041141382418,27.84205940561327,11.84298952429224,4.314173903487443,12.8758599377082
U10_D14_Dinner,10,Dinner,19:30:00,77.80326136674842,,8.194204566475008,14.100115665733968,23.934338287123758
U10_D14_Snack,10,Snack,10:00:00,82.56508244836198,32.911295625691956,20.26135619252821,8.538698617591981,16.42802625210421
U10_D15_Breakfast,10,Breakfast,07:30:00,98.63260462710066,21.2917601214169,18.89397781347789,7.9950630072283575,28.26713400858738
U10_D15_Lunch,10,Lunch,17:00:00,25.984157081280763,27.756739328813197,17.809883057309,,23.6233412584219
U10_D15_Dinner,10,Dinner,20:00:00,34.95786806142463,33.09184572351877,21.640015054928156,5.7234548460846195,13.069143387599292
U10_D15_Snack,10,Snack,16:00:00,92.83722009556813,15.200111751876737,20.6617747332094,11.361748489008322,5.779643063864185
U10_D16_Breakfast,10,Breakfast,08:00:00,98.99845743481646,25.83836597085115,22.89152899435426,13.510267656434374,21.88590047194295
U10_D16_Lunch,10,Lunch,12:30:00,23.08878641752476,23.555937163180854,7.778596978389007,5.475926210250412,10.043181945917718
U10_D16_Dinner,10,Dinner,19:00:00,89.22636152586715,16.049438327130964,21.721513149706333,,18.782853748976763
U10_D16_Snack,10,Snack,22:45:00,60.96736609608784,39.90478273002541,19.38568911617018,10.857828456328592,
U10_D17_Breakfast,10,Breakfast,08:30:00,82.41434648292952,17.754131495445442,12.235429225087355,7.779011051950361,13.747502462035897
U10_D17_Lunch,10,Lunch,14:00:00,82.88109706654436,23.472433133725346,13.358737788992467,5.046095549056025,27.913308670127297
U10_D17_Dinner,10,Dinner,23:30:00,36.59699225424086,36.90858211618586,11.578903315029216,3.722444596081332,28.644617745751447
U10_D17_Snack,10,Snack,16:00:00,96.16310629400934,14.562604990809298,18.560651287188765,8.634454757027301,16.252820550943852
